,  0.072,  1.3522,  0.6015,  0.079,  0.0859, ,  0.0715,  0.0746,  0.0686,  0.0783,  0.076, 
,  0.0722,  1.354,  0.5568,  0.0791,  0.086, ,  0.0715,  0.0748,  0.07,  0.0782,  0.076, 
,  0.0719,  1.37,  0.561,  0.0788,  0.0856, ,  0.0713,  0.0744,  0.07,  0.078,  0.076, 
,  0.0719,  1.3551,  0.5346,  0.0789,  0.0857, ,  0.0714,  0.0749,  0.0704,  0.0784,  0.0761, 
,  0.0719,  1.3604,  0.579,  0.0793,  0.086, ,  0.0714,  0.0747,  0.0698,  0.0783,  0.0761, 
,  0.0719,  1.376,  0.5856,  0.079,  0.086, ,  0.0714,  0.0747,  0.0691,  0.0784,  0.0762, 
,  0.072,  1.3839,  0.5563,  0.0789,  0.0859, ,  0.0713,  0.0745,  0.0697,  0.0781,  0.0758, 
,  0.072,  1.3639,  0.5499,  0.0791,  0.0861, ,  0.0716,  0.075,  0.0704,  0.0783,  0.0762, 
,  0.0717,  1.3657,  0.5105,  0.0787,  0.0858, ,  0.0712,  0.0746,  0.0702,  0.0784,  0.0762, 
,  0.0721,  1.3726,  0.5225,  0.0788,  0.0858, ,  0.0713,  0.0747,  0.0701,  0.0781,  0.076, 
,  0.0721,  1.3648,  0.5067,  0.0792,  0.0863, ,  0.0715,  0.0749,  0.0703,  0.0785,  0.0763, 
,  0.072,  1.3921,  0.5171,  0.0791,  0.0859, ,  0.0713,  0.0745,  0.0704,  0.0784,  0.0762, 
,  0.0719,  1.407,  0.5102,  0.0786,  0.0856, ,  0.0714,  0.0746,  0.0699,  0.0778,  0.0758, 
,  0.072,  1.3652,  0.5054,  0.0786,  0.0855, ,  0.0714,  0.0744,  0.0701,  0.078,  0.0757, 
,  0.0719,  1.3923,  0.5246,  0.0788,  0.0858, ,  0.0712,  0.0747,  0.0701,  0.0781,  0.0756, 
,  0.0718,  1.3901,  0.5104,  0.0788,  0.086, ,  0.0711,  0.0746,  0.0701,  0.0781,  0.076, 
,  0.0719,  1.3876,  0.508,  0.0787,  0.0855, ,  0.0711,  0.0743,  0.07,  0.0781,  0.0759, 
,  0.0718,  1.3826,  0.5189,  0.0789,  0.0857, ,  0.0714,  0.0744,  0.0701,  0.078,  0.0758, 
,  0.0718,  1.3449,  0.5071,  0.0791,  0.0859, ,  0.0714,  0.0747,  0.0701,  0.0779,  0.0758, 
,  0.0719,  1.3561,  0.511,  0.0789,  0.0857, ,  0.0713,  0.0747,  0.0702,  0.0782,  0.076, 
,  0.0719,  1.3895,  0.5133,  0.0788,  0.0859, ,  0.0716,  0.0749,  0.0704,  0.0783,  0.0761, 
,  0.0719,  1.3825,  0.5167,  0.0788,  0.0858, ,  0.0713,  0.0748,  0.0703,  0.0779,  0.0758, 
,  0.0717,  1.3926,  0.5205,  0.0788,  0.0857, ,  0.0714,  0.0747,  0.0702,  0.0779,  0.0759, 
,  0.072,  1.3813,  0.5267,  0.0787,  0.086, ,  0.0715,  0.0748,  0.0703,  0.0782,  0.0764, 
,  0.0718,  1.3681,  0.5355,  0.0789,  0.0857, ,  0.0714,  0.0747,  0.07,  0.0781,  0.0757, 
,  0.0719,  1.4004,  0.5455,  0.0792,  0.086, ,  0.0714,  0.0747,  0.0703,  0.0783,  0.0761, 
,  0.0718,  1.4041,  0.5465,  0.0791,  0.086, ,  0.0714,  0.0747,  0.0703,  0.0784,  0.0761, 
,  0.0719,  1.4064,  0.6012,  0.0789,  0.0858, ,  0.0713,  0.0747,  0.07,  0.0782,  0.076, 
,  0.0719,  1.4065,  1.114,  0.0789,  0.0858, ,  0.0715,  0.0749,  0.069,  0.0781,  0.076, 
,  0.0717,  1.4014,  0.9498,  0.0786,  0.0856, ,  0.0714,  0.0748,  0.0705,  0.0781,  0.0759, 
,  0.0717,  1.3971,  0.9495,  0.0787,  0.0858, ,  0.0713,  0.0744,  0.0703,  0.078,  0.0758, 
,  0.0718,  1.4019,  0.9589,  0.0789,  0.0859, ,  0.0715,  0.0748,  0.0706,  0.0782,  0.0763, 
,  0.0719,  1.3927,  0.8848,  0.0788,  0.0857, ,  0.0715,  0.0748,  0.0704,  0.0782,  0.0761, 
,  0.072,  1.4061,  1.1393,  0.0789,  0.0859, ,  0.0713,  0.0743,  0.0703,  0.0785,  0.0762, 
,  0.072,  1.3954,  0.5622,  0.079,  0.0861, ,  0.0713,  0.0744,  0.07,  0.0782,  0.0759, 
,  0.072,  1.3949,  0.5876,  0.079,  0.0858, ,  0.0714,  0.0747,  0.0697,  0.0785,  0.0761, 
,  0.0719,  1.3969,  0.5657,  0.0789,  0.0859, ,  0.0717,  0.075,  0.0702,  0.0785,  0.0762, 
,  0.0719,  1.3921,  0.5811,  0.0786,  0.0858, ,  0.0714,  0.0747,  0.0697,  0.0781,  0.0758, 
